species,sample,cellline,sensitivity,group,treatment,pct
PI(O-18:1_22:6),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.012138200895959442
PI(O-18:0_22:6),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.06421351647693599
PI(O-16:0_16:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0020120213999211857
PI(16:0_19:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.03695542523479129
PI(O-18:0_22:5),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.06472881852950414
PI(18:0_22:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.03055057861776078
PI(36:9),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.014321208371970644
PI(O-7:0_11:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.015346019563203625
PI(O-17:1_23:3),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.08129226697809588
PI(O-16:0),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.0054235094033781624
PI(18:0_19:1),Area[s31-1],CaCo2,Res,Resistant,Ctr,1.2551424616134412
PI(P-20:6_23:2),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.6510405832283508
PI(18:1_24:5),Area[s31-1],CaCo2,Res,Resistant,Ctr,0.005106340869574173
PI(16:0_16:1),Area[s71-1],MCF7,Res,Resistant,Ctr,1.1611023790432506
PI(16:1_18:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.10807129696827804
PI(16:1_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,1.6980848683193204
PI(16:0_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,10.168454536019313
PI(16:0_20:5),Area[s71-1],MCF7,Res,Resistant,Ctr,0.14820278723392374
PI(16:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,2.863087897768824
PI(22:1_14:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.15837831773753588
PI(16:0_20:3),Area[s71-1],MCF7,Res,Resistant,Ctr,2.156268665949506
PI(18:0_18:2),Area[s71-1],MCF7,Res,Resistant,Ctr,4.8726885139928084
PI(18:0_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,16.574020027982947
PI(18:1_18:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.057440913684124115
PI(36:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.024603115007681958
PI(16:0_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,1.513346804575414
PI(18:1_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,2.7773351393388332
PI(18:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,26.52752532704724
PI(18:0_20:3),Area[s71-1],MCF7,Res,Resistant,Ctr,5.3766717127702
PI(18:1_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.24392808458539755
PI(22:6_18:0),Area[s71-1],MCF7,Res,Resistant,Ctr,2.0778199074838444
PI(18:0_22:5),Area[s71-1],MCF7,Res,Resistant,Ctr,2.635814209598084
PI(16:0_14:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0448799861955477
PI(15:1_17:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.014912597705764202
PI(16:0_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.5276594325828122
PI(16:0_17:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.2669075472743926
PI(O-16:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,1.9563022449672297e-13
PI(17:1_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.410848779691405
PI(17:0_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.9480688724199435
PI(O-16:0_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(O-16:0_22:5),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0016428333245392776
PI(17:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.3970540921594692
PI(18:0_19:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.20586637762701068
PI(18:0_20:2),Area[s71-1],MCF7,Res,Resistant,Ctr,1.4915945308440064
PI(17:0_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.12553865085852625
PI(26:1_14:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.15491946010474622
PI(24:3_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.026247997717296696
PI(18:0_22:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.22912776942851104
PI(18:0_21:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.2744173727749198
PI(19:0_21:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.10994437500603757
PI(18:0_22:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.7395765672774727
PI(P-7:0_21:0),Area[s71-1],MCF7,Res,Resistant,Ctr,1.2211424607386299
PI(16:0_18:0),Area[s71-1],MCF7,Res,Resistant,Ctr,2.386333466097695
PI(18:1_19:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.36983128365669465
PI(18:0_20:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.15333705472804957
PI(17:1_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.037912955372194516
PI(18:1_21:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.3931735967906926
PI(O-13:1_15:0),Area[s71-1],MCF7,Res,Resistant,Ctr,1.6655374743994908
PI(P-11:0_21:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.09055935921252788
PI(14:0_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.07814428905101185
PI(14:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0077585271612995435
PI(12:0_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(O-16:0_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.002289412456248139
PI(O-16:0_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(O-18:0_18:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.005940169381642599
PI(18:0_18:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.13530854043836177
PI(O-18:0_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(20:4_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(P-11:0_22:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.05020086507896779
PI(19:1_20:4),Area[s71-1],MCF7,Res,Resistant,Ctr,0.26315912026569444
PI(16:1_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.5230856305199238
PI(15:0_16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.01571403001211525
PI(18:1_14:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.12867135886535902
PI(16:0_16:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.13781626968947233
PI(16:0_17:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.2842697367585147
PI(17:0_18:0),Area[s71-1],MCF7,Res,Resistant,Ctr,2.670439792862789
PI(4:0_10:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.23137648507943315
PI(P-9:0_22:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.014726900728473073
PI(O-18:1_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0019844678804808425
PI(O-18:0_22:6),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(O-16:0_16:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(16:0_19:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.024355412314862455
PI(O-18:0_22:5),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0
PI(18:0_22:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.0899312045364314
PI(36:9),Area[s71-1],MCF7,Res,Resistant,Ctr,0.04182565450090959
PI(O-7:0_11:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.02460805601979756
PI(O-17:1_23:3),Area[s71-1],MCF7,Res,Resistant,Ctr,0.05639550779014635
PI(O-16:0),Area[s71-1],MCF7,Res,Resistant,Ctr,0.007019341118993324
PI(18:0_19:1),Area[s71-1],MCF7,Res,Resistant,Ctr,0.9537996375170693
PI(P-20:6_23:2),Area[s71-1],MCF7,Res,Resistant,Ctr,0.7775458804787752
PI(18:1_24:5),Area[s71-1],MCF7,Res,Resistant,Ctr,0.04375431039808881
PI(16:0_16:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.8501372874053408
PI(16:1_18:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.07185973571899078
PI(16:1_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,1.7369932436413222
PI(16:0_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,13.81555151111189
PI(16:0_20:5),Area[s91-1],H1299,Res,Resistant,Ctr,0.06823985382870044
PI(16:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,1.5082612504803647
PI(22:1_14:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.08405961177394891
PI(16:0_20:3),Area[s91-1],H1299,Res,Resistant,Ctr,1.2473437440986042
PI(18:0_18:2),Area[s91-1],H1299,Res,Resistant,Ctr,7.771858504143818
PI(18:0_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,13.287755700612921
PI(18:1_18:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.14307201625190272
PI(36:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.0828389640943657
PI(16:0_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.31254724708409204
PI(18:1_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,4.7143465441818275
PI(18:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,26.235426512721798
PI(18:0_20:3),Area[s91-1],H1299,Res,Resistant,Ctr,1.8601187354962314
PI(18:1_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.22195448923804573
PI(22:6_18:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.7634928998791256
PI(18:0_22:5),Area[s91-1],H1299,Res,Resistant,Ctr,1.1944525030127213
PI(16:0_14:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.01202450739671623
PI(15:1_17:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.017790450328182165
PI(16:0_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,1.1704499728828524
PI(16:0_17:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.22445736750598458
PI(O-16:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.03467097322372458
PI(17:1_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.24271885664054565
PI(17:0_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.5976244535656394
PI(O-16:0_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.02789563700530177
PI(O-16:0_22:5),Area[s91-1],H1299,Res,Resistant,Ctr,0.10250542359735954
PI(17:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.18884669233410706
PI(18:0_19:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.08116320806619873
PI(18:0_20:2),Area[s91-1],H1299,Res,Resistant,Ctr,2.914288868087655
PI(17:0_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.026543012473053625
PI(26:1_14:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.08144361735470719
PI(24:3_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.022232110076038213
PI(18:0_22:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.15851573364054952
PI(18:0_21:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.2857802125103478
PI(19:0_21:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.06675729128502236
PI(18:0_22:4),Area[s91-1],H1299,Res,Resistant,Ctr,1.301139497394685
PI(P-7:0_21:0),Area[s91-1],H1299,Res,Resistant,Ctr,1.28424219195522
PI(16:0_18:0),Area[s91-1],H1299,Res,Resistant,Ctr,4.437842542237297
PI(18:1_19:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.3797282358624148
PI(18:0_20:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.6489065485895854
PI(17:1_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.03779301425892103
PI(18:1_21:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.4039347306955372
PI(O-13:1_15:0),Area[s91-1],H1299,Res,Resistant,Ctr,1.281373527827628
PI(P-11:0_21:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.05586155282337524
PI(14:0_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.04654047139381669
PI(14:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,2.3926380113975558e-05
PI(12:0_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.0
PI(O-16:0_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.04293708051381744
PI(O-16:0_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.13507246197413555
PI(O-18:0_18:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.023413523205021075
PI(18:0_18:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.12391750686703681
PI(O-18:0_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.012317220091629902
PI(20:4_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.0015398704251278694
PI(P-11:0_22:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.009149489992030609
PI(19:1_20:4),Area[s91-1],H1299,Res,Resistant,Ctr,0.14099926610532515
PI(16:1_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.21079807233587627
PI(15:0_16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.015865544441205384
PI(18:1_14:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.09516203050452285
PI(16:0_16:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.10771356499767668
PI(16:0_17:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.06951879827398184
PI(17:0_18:0),Area[s91-1],H1299,Res,Resistant,Ctr,3.3248100943878485
PI(4:0_10:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.07613741741707486
PI(P-9:0_22:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.0025040655154784926
PI(O-18:1_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.003457939175974497
PI(O-18:0_22:6),Area[s91-1],H1299,Res,Resistant,Ctr,0.011604745994948129
PI(O-16:0_16:1),Area[s91-1],H1299,Res,Resistant,Ctr,0.007201464833664581
PI(16:0_19:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.006499697917226352
PI(O-18:0_22:5),Area[s91-1],H1299,Res,Resistant,Ctr,0.06422706601141234
PI(18:0_22:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.12806243675066575
PI(36:9),Area[s91-1],H1299,Res,Resistant,Ctr,0.05163587063920794
PI(O-7:0_11:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.02334613257486374
PI(O-17:1_23:3),Area[s91-1],H1299,Res,Resistant,Ctr,0.032211450948138876
PI(O-16:0),Area[s91-1],H1299,Res,Resistant,Ctr,0.012451864668537626
PI(18:0_19:1),Area[s91-1],H1299,Res,Resistant,Ctr,2.6163905476314055
PI(P-20:6_23:2),Area[s91-1],H1299,Res,Resistant,Ctr,0.39366446786525633
PI(18:1_24:5),Area[s91-1],H1299,Res,Resistant,Ctr,0.15398532577232926
PI(16:0_16:1),Area[s96-1],H1650,Res,Resistant,Ctr,1.0480271657704048
PI(16:1_18:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.11041550709815985
PI(16:1_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,2.263965817758634
PI(16:0_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,18.218380106223066
PI(16:0_20:5),Area[s96-1],H1650,Res,Resistant,Ctr,0.08823814446470686
PI(16:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,1.532858496911965
PI(22:1_14:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.08384656860397784
PI(16:0_20:3),Area[s96-1],H1650,Res,Resistant,Ctr,1.0621001893723803
PI(18:0_18:2),Area[s96-1],H1650,Res,Resistant,Ctr,9.123212005016384
PI(18:0_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,14.255107386957299
PI(18:1_18:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.12859893761197566
PI(36:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.07120426098547102
PI(16:0_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.46999627770300906
PI(18:1_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,5.381723947560567
PI(18:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,23.17087603032482
PI(18:0_20:3),Area[s96-1],H1650,Res,Resistant,Ctr,1.717041605444389
PI(18:1_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.3318242548478027
PI(22:6_18:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.8847254738425067
PI(18:0_22:5),Area[s96-1],H1650,Res,Resistant,Ctr,1.0409590233733905
PI(16:0_14:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.024339731270301704
PI(15:1_17:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.04104187781863013
PI(16:0_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,1.2370724531412503
PI(16:0_17:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.17724624059454128
PI(O-16:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.01330736401803367
PI(17:1_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.26022935672757724
PI(17:0_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.6409869909071197
PI(O-16:0_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.015322981876774116
PI(O-16:0_22:5),Area[s96-1],H1650,Res,Resistant,Ctr,0.06624018019273081
PI(17:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.16150942811670096
PI(18:0_19:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.25873763493512364
PI(18:0_20:2),Area[s96-1],H1650,Res,Resistant,Ctr,2.2918031490174986
PI(17:0_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.02063463900093204
PI(26:1_14:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.070553818284069
PI(24:3_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.008969612898584124
PI(18:0_22:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.48202593656268417
PI(18:0_21:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.2675751559142382
PI(19:0_21:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.0365296546338576
PI(18:0_22:4),Area[s96-1],H1650,Res,Resistant,Ctr,1.257704696752348
PI(P-7:0_21:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.914010099981667
PI(16:0_18:0),Area[s96-1],H1650,Res,Resistant,Ctr,3.214045265941218
PI(18:1_19:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.642918139263484
PI(18:0_20:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.6478568660247042
PI(17:1_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.03425378638679887
PI(18:1_21:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.35028719795180024
PI(O-13:1_15:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.9142521256543797
PI(P-11:0_21:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.01624519563460736
PI(14:0_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.06960076333939881
PI(14:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.01716630714437224
PI(12:0_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.0010774682838572568
PI(O-16:0_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.025969465279241922
PI(O-16:0_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.13099632695319088
PI(O-18:0_18:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.025099683828069826
PI(18:0_18:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.1477533281506166
PI(O-18:0_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.02907092620741933
PI(20:4_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.00836595800089206
PI(P-11:0_22:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.005912550394618745
PI(19:1_20:4),Area[s96-1],H1650,Res,Resistant,Ctr,0.14592986623863236
PI(16:1_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.17749178240135496
PI(15:0_16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.009845455367703329
PI(18:1_14:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.10705931964327545
PI(16:0_16:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.09755470979908622
PI(16:0_17:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.10358434125455969
PI(17:0_18:0),Area[s96-1],H1650,Res,Resistant,Ctr,2.4729874539740013
PI(4:0_10:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.09846756483211161
PI(P-9:0_22:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.003137102580671755
PI(O-18:1_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.001041645090596081
PI(O-18:0_22:6),Area[s96-1],H1650,Res,Resistant,Ctr,0.008731981384495166
PI(O-16:0_16:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.00802278570190995
PI(16:0_19:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.010129169071582607
PI(O-18:0_22:5),Area[s96-1],H1650,Res,Resistant,Ctr,0.034178550822680565
PI(18:0_22:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.154355977993794
PI(36:9),Area[s96-1],H1650,Res,Resistant,Ctr,0.0588302213866733
PI(O-7:0_11:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.04988892389224339
PI(O-17:1_23:3),Area[s96-1],H1650,Res,Resistant,Ctr,0.01814332439792446
PI(O-16:0),Area[s96-1],H1650,Res,Resistant,Ctr,0.021954640208483426
PI(18:0_19:1),Area[s96-1],H1650,Res,Resistant,Ctr,0.35071678630278325
PI(P-20:6_23:2),Area[s96-1],H1650,Res,Resistant,Ctr,0.3542372816104697
PI(18:1_24:5),Area[s96-1],H1650,Res,Resistant,Ctr,0.20389755909069235
PI(16:0_16:1),Area[s15-1],A549,Res,Resistant,C18:0,0.26300440217958154
PI(16:1_18:2),Area[s15-1],A549,Res,Resistant,C18:0,0.09430503664060004
PI(16:1_18:1),Area[s15-1],A549,Res,Resistant,C18:0,0.522536567101403
PI(16:0_18:1),Area[s15-1],A549,Res,Resistant,C18:0,2.6109990296018055
PI(16:0_20:5),Area[s15-1],A549,Res,Resistant,C18:0,0.02857148076999935
PI(16:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.43838285755407064
PI(22:1_14:2),Area[s15-1],A549,Res,Resistant,C18:0,0.023536548196810256
PI(16:0_20:3),Area[s15-1],A549,Res,Resistant,C18:0,1.8508932965957423
PI(18:0_18:2),Area[s15-1],A549,Res,Resistant,C18:0,4.027453447882126
PI(18:0_18:1),Area[s15-1],A549,Res,Resistant,C18:0,4.08516229233706
PI(18:1_18:0),Area[s15-1],A549,Res,Resistant,C18:0,0.047258218398372964
PI(36:1),Area[s15-1],A549,Res,Resistant,C18:0,0.02494516625890789
PI(16:0_22:6),Area[s15-1],A549,Res,Resistant,C18:0,0.11986344757542945
PI(18:1_20:4),Area[s15-1],A549,Res,Resistant,C18:0,1.8580337576156174
PI(18:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,29.547994666222433
PI(18:0_20:3),Area[s15-1],A549,Res,Resistant,C18:0,34.579097671855735
PI(18:1_22:6),Area[s15-1],A549,Res,Resistant,C18:0,0.14958898692192135
PI(22:6_18:0),Area[s15-1],A549,Res,Resistant,C18:0,0.9960501530607804
PI(18:0_22:5),Area[s15-1],A549,Res,Resistant,C18:0,0.9119429032881916
PI(16:0_14:1),Area[s15-1],A549,Res,Resistant,C18:0,0.0066220696368313285
PI(15:1_17:1),Area[s15-1],A549,Res,Resistant,C18:0,0.04103688359713853
PI(16:0_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.6061079156294824
PI(16:0_17:1),Area[s15-1],A549,Res,Resistant,C18:0,0.0
PI(O-16:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.01087079700171812
PI(17:1_18:1),Area[s15-1],A549,Res,Resistant,C18:0,0.07007135545007517
PI(17:0_18:1),Area[s15-1],A549,Res,Resistant,C18:0,0.17149493830497098
PI(O-16:0_22:6),Area[s15-1],A549,Res,Resistant,C18:0,0.016576099210421136
PI(O-16:0_22:5),Area[s15-1],A549,Res,Resistant,C18:0,0.07053954437130064
PI(17:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.21304975503013537
PI(18:0_19:3),Area[s15-1],A549,Res,Resistant,C18:0,0.6759941588198947
PI(18:0_20:2),Area[s15-1],A549,Res,Resistant,C18:0,5.231035498880543
PI(17:0_22:6),Area[s15-1],A549,Res,Resistant,C18:0,0.01001110276871007
PI(26:1_14:2),Area[s15-1],A549,Res,Resistant,C18:0,0.07428689190847743
PI(24:3_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.014285589167677484
PI(18:0_22:3),Area[s15-1],A549,Res,Resistant,C18:0,2.1789078340805634
PI(18:0_21:3),Area[s15-1],A549,Res,Resistant,C18:0,0.6719487671260332
PI(19:0_21:4),Area[s15-1],A549,Res,Resistant,C18:0,0.012975646321532374
PI(18:0_22:4),Area[s15-1],A549,Res,Resistant,C18:0,1.236668466301284
PI(P-7:0_21:0),Area[s15-1],A549,Res,Resistant,C18:0,0.9720717107089142
PI(16:0_18:0),Area[s15-1],A549,Res,Resistant,C18:0,0.3543277533949131
PI(18:1_19:1),Area[s15-1],A549,Res,Resistant,C18:0,0.3070450335073185
PI(18:0_20:1),Area[s15-1],A549,Res,Resistant,C18:0,0.07688951909523943
PI(17:1_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.003624810550212959
PI(18:1_21:3),Area[s15-1],A549,Res,Resistant,C18:0,0.37770717567734813
PI(O-13:1_15:0),Area[s15-1],A549,Res,Resistant,C18:0,0.9709535165404694
PI(P-11:0_21:1),Area[s15-1],A549,Res,Resistant,C18:0,0.03096017973188194
PI(14:0_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.008390083532458353
PI(14:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,9.406323007249372e-07
PI(12:0_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.0
PI(O-16:0_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.018977434346035466
PI(O-16:0_18:1),Area[s15-1],A549,Res,Resistant,C18:0,0.021017658035927127
PI(O-18:0_18:1),Area[s15-1],A549,Res,Resistant,C18:0,0.014081011267224094
PI(18:0_18:0),Area[s15-1],A549,Res,Resistant,C18:0,0.0493552276997758
PI(O-18:0_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.12857098317352733
PI(20:4_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.0020421834647029007
PI(P-11:0_22:1),Area[s15-1],A549,Res,Resistant,C18:0,0.008921457302188938
PI(19:1_20:4),Area[s15-1],A549,Res,Resistant,C18:0,0.06520482653078566
PI(16:1_22:6),Area[s15-1],A549,Res,Resistant,C18:0,0.08882685905044327
PI(15:0_16:0),Area[s15-1],A549,Res,Resistant,C18:0,0.0
PI(18:1_14:2),Area[s15-1],A549,Res,Resistant,C18:0,0.003716124366399527
PI(16:0_16:3),Area[s15-1],A549,Res,Resistant,C18:0,0.003716124366399527
PI(16:0_17:0),Area[s15-1],A549,Res,Resistant,C18:0,0.046468301720969656
